id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL136_L_1981_06_069_03_1_PF_03","1981-06-14","France;Ve République;Assemblée Nationale;Élections législatives","Élections législatives de 1981, Rhône - 69, circonscription n°03 : profession de foi de Yves Fournel au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","3","https://ia601803.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_03/EL136_L_1981_06_069_03_1_PF_03_000.jpg;https://ia601803.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_03/EL136_L_1981_06_069_03_1_PF_03_001.jpg","https://ia601803.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_03/EL136_L_1981_06_069_03_1_PF_03.pdf","https://ia601803.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_03/EL136_L_1981_06_069_03_1_PF_03_djvu.txt","Fournel","Yves","homme","25","25","entre 20 et 29 ans","professeur","non mentionné","non mentionné","syndicat","non mentionné","Parti communiste français","Union de la gauche;Pour réussir à changer vraiment","non","Brossier","Reine-Marie","femme","30","30","entre 30 et 39 ans","infirmière","non mentionné","non mentionné","syndicat","mère de famille","Parti communiste français","Union de la gauche;Pour réussir à changer vraiment","non"
"EL136_L_1981_06_069_03_1_PF_04","1981-06-14","Ve République;Élections législatives;Assemblée Nationale;France","Élections législatives de 1981, Rhône - 69, circonscription n°03 : profession de foi de Brigitte Ghisoni au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","3","https://ia801808.us.archive.org/3/items/EL136_L_1981_06_069_03_1_PF_04/EL136_L_1981_06_069_03_1_PF_04_000.jpg;https://ia801808.us.archive.org/3/items/EL136_L_1981_06_069_03_1_PF_04/EL136_L_1981_06_069_03_1_PF_04_001.jpg","https://ia801808.us.archive.org/3/items/EL136_L_1981_06_069_03_1_PF_04/EL136_L_1981_06_069_03_1_PF_04.pdf","https://ia801808.us.archive.org/3/items/EL136_L_1981_06_069_03_1_PF_04/EL136_L_1981_06_069_03_1_PF_04_djvu.txt","Ghisoni","Brigitte","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Comités communistes pour l'autogestion","non mentionné","non","Leger","Chris","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Comités communistes pour l'autogestion","non mentionné","non"
"EL136_L_1981_06_069_03_1_PF_05","1981-06-14","Ve République;Élections législatives;France;Assemblée Nationale","Élections législatives de 1981, Rhône - 69, circonscription n°03 : profession de foi de Pierre Lareal au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","3","https://ia803403.us.archive.org/35/items/EL136_L_1981_06_069_03_1_PF_05/EL136_L_1981_06_069_03_1_PF_05_000.jpg;https://ia803403.us.archive.org/35/items/EL136_L_1981_06_069_03_1_PF_05/EL136_L_1981_06_069_03_1_PF_05_001.jpg","https://ia803403.us.archive.org/35/items/EL136_L_1981_06_069_03_1_PF_05/EL136_L_1981_06_069_03_1_PF_05.pdf","https://ia803403.us.archive.org/35/items/EL136_L_1981_06_069_03_1_PF_05/EL136_L_1981_06_069_03_1_PF_05_djvu.txt","Lareal","Pierre","homme","42","42","entre 40 et 49 ans","professeur","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","Donner une majorité à François Mitterrand","non","Duport","Chantal","femme","33","33","entre 30 et 39 ans","secrétaire","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","Donner une majorité à François Mitterrand","non"
"EL136_L_1981_06_069_03_1_PF_06","1981-06-14","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1981, Rhône - 69, circonscription n°03 : profession de foi de Raymond Lecerf au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","3","https://ia801809.us.archive.org/22/items/EL136_L_1981_06_069_03_1_PF_06/EL136_L_1981_06_069_03_1_PF_06_000.jpg;https://ia801809.us.archive.org/22/items/EL136_L_1981_06_069_03_1_PF_06/EL136_L_1981_06_069_03_1_PF_06_001.jpg","https://ia801809.us.archive.org/22/items/EL136_L_1981_06_069_03_1_PF_06/EL136_L_1981_06_069_03_1_PF_06.pdf","https://ia801809.us.archive.org/22/items/EL136_L_1981_06_069_03_1_PF_06/EL136_L_1981_06_069_03_1_PF_06_djvu.txt","Lecerf","Raymond","homme","non mentionné","non mentionné","non mentionné","enseignant","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Aujourd'hui l'écologie","non","Partensky","Alain","homme","non mentionné","non mentionné","non mentionné","chargé de recherches","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Aujourd'hui l'écologie","non"
"EL136_L_1981_06_069_03_1_PF_07","1981-06-14","Ve République;Assemblée Nationale;Élections législatives;France","Élections législatives de 1981, Rhône - 69, circonscription n°03 : profession de foi de Michel Noir au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","3","https://ia903404.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_07/EL136_L_1981_06_069_03_1_PF_07_000.jpg;https://ia903404.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_07/EL136_L_1981_06_069_03_1_PF_07_001.jpg","https://ia903404.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_07/EL136_L_1981_06_069_03_1_PF_07.pdf","https://ia903404.us.archive.org/29/items/EL136_L_1981_06_069_03_1_PF_07/EL136_L_1981_06_069_03_1_PF_07_djvu.txt","Noir","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","député sortant","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non","Frobert","Marie-Françoise","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non"
"EL136_L_1981_06_069_03_1_PF_08","1981-06-14","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Rhône - 69, circonscription n°03 : profession de foi de Patrick Van Haecke au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","3","https://ia601808.us.archive.org/28/items/EL136_L_1981_06_069_03_1_PF_08/EL136_L_1981_06_069_03_1_PF_08_000.jpg;https://ia601808.us.archive.org/28/items/EL136_L_1981_06_069_03_1_PF_08/EL136_L_1981_06_069_03_1_PF_08_001.jpg","https://ia601808.us.archive.org/28/items/EL136_L_1981_06_069_03_1_PF_08/EL136_L_1981_06_069_03_1_PF_08.pdf","https://ia601808.us.archive.org/28/items/EL136_L_1981_06_069_03_1_PF_08/EL136_L_1981_06_069_03_1_PF_08_djvu.txt","Van Haecke","Patrick","homme","33","33","entre 30 et 39 ans","chirurgien;assistant Hôpitaux","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union libérale pour la nouvelle majorité","non","Arnaud","Michel","homme","38","38","entre 30 et 39 ans","chargé d'affaires commerciales","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union libérale pour la nouvelle majorité","non"
"EL136_L_1981_06_069_04_1_PF_01","1981-06-14","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1981, Rhône - 69, circonscription n°04 : profession de foi de Paul Vincent au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","4","https://ia801804.us.archive.org/3/items/EL136_L_1981_06_069_04_1_PF_01/EL136_L_1981_06_069_04_1_PF_01_000.jpg;https://ia801804.us.archive.org/3/items/EL136_L_1981_06_069_04_1_PF_01/EL136_L_1981_06_069_04_1_PF_01_001.jpg","https://ia801804.us.archive.org/3/items/EL136_L_1981_06_069_04_1_PF_01/EL136_L_1981_06_069_04_1_PF_01.pdf","https://ia801804.us.archive.org/3/items/EL136_L_1981_06_069_04_1_PF_01/EL136_L_1981_06_069_04_1_PF_01_djvu.txt","Vincent","Paul","homme","1935","46","entre 40 et 49 ans","technicien","non mentionné","non mentionné","socio-caritatif;politique","non mentionné","Parti socialiste","Majorité de la France","non","Brunand","Georges","homme","1930","51","entre 50 et 59 ans","métreur-vérificateur","non mentionné","non mentionné","politique;syndicat","non mentionné","Parti socialiste","Majorité de la France","non"
"EL136_L_1981_06_069_04_1_PF_02","1981-06-14","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1981, Rhône - 69, circonscription n°04 : profession de foi de Jean-Pierre Le Men au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","4","https://ia801803.us.archive.org/2/items/EL136_L_1981_06_069_04_1_PF_02/EL136_L_1981_06_069_04_1_PF_02_000.jpg;https://ia801803.us.archive.org/2/items/EL136_L_1981_06_069_04_1_PF_02/EL136_L_1981_06_069_04_1_PF_02_001.jpg","https://ia801803.us.archive.org/2/items/EL136_L_1981_06_069_04_1_PF_02/EL136_L_1981_06_069_04_1_PF_02.pdf","https://ia801803.us.archive.org/2/items/EL136_L_1981_06_069_04_1_PF_02/EL136_L_1981_06_069_04_1_PF_02_djvu.txt","Le Men","Jean-Pierre","homme","33","33","entre 30 et 39 ans","ingénieur","non mentionné","non mentionné","syndicat;école","non mentionné","Parti communiste français","Majorité d'union de la gauche","non","Ruffier","Marie-Noëlle","femme","28","28","entre 20 et 29 ans","technicienne","non mentionné","non mentionné","politique","non mentionné","Parti communiste français","Majorité d'union de la gauche","non"
"EL136_L_1981_06_069_04_1_PF_03","1981-06-14","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1981, Rhône - 69, circonscription n°04 : profession de foi de Jacques Ducos au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","4","https://ia803405.us.archive.org/5/items/EL136_L_1981_06_069_04_1_PF_03/EL136_L_1981_06_069_04_1_PF_03_000.jpg;https://ia803405.us.archive.org/5/items/EL136_L_1981_06_069_04_1_PF_03/EL136_L_1981_06_069_04_1_PF_03_001.jpg","https://ia803405.us.archive.org/5/items/EL136_L_1981_06_069_04_1_PF_03/EL136_L_1981_06_069_04_1_PF_03.pdf","https://ia803405.us.archive.org/5/items/EL136_L_1981_06_069_04_1_PF_03/EL136_L_1981_06_069_04_1_PF_03_djvu.txt","Ducos","Jacques","homme","34","34","entre 30 et 39 ans","docteur en chirurgie dentaire;assistant","non mentionné","non mentionné","non mentionné","non mentionné","Mouvement des radicaux de gauche","Majorité présidentielle","non","Julien","Marcel","homme","52","52","entre 50 et 59 ans","inspecteur PTT","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Majorité présidentielle","non"
"EL136_L_1981_06_069_04_1_PF_04","1981-06-14","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Rhône - 69, circonscription n°04 : profession de foi de Raymond Barre au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","4","https://ia801808.us.archive.org/16/items/EL136_L_1981_06_069_04_1_PF_04/EL136_L_1981_06_069_04_1_PF_04_000.jpg;https://ia801808.us.archive.org/16/items/EL136_L_1981_06_069_04_1_PF_04/EL136_L_1981_06_069_04_1_PF_04_001.jpg","https://ia801808.us.archive.org/16/items/EL136_L_1981_06_069_04_1_PF_04/EL136_L_1981_06_069_04_1_PF_04.pdf","https://ia801808.us.archive.org/16/items/EL136_L_1981_06_069_04_1_PF_04/EL136_L_1981_06_069_04_1_PF_04_djvu.txt","Barre","Raymond","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","ministre;député sortant","non mentionné","non mentionné","non mentionné","non mentionné","non","Baridon","Jean","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL136_L_1981_06_069_05_1_PF_01","1981-06-14","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1981, Rhône - 69, circonscription n°05 : profession de foi de Fernand Gelin au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","5","https://ia803405.us.archive.org/22/items/EL136_L_1981_06_069_05_1_PF_01/EL136_L_1981_06_069_05_1_PF_01_000.jpg;https://ia803405.us.archive.org/22/items/EL136_L_1981_06_069_05_1_PF_01/EL136_L_1981_06_069_05_1_PF_01_001.jpg","https://ia803405.us.archive.org/22/items/EL136_L_1981_06_069_05_1_PF_01/EL136_L_1981_06_069_05_1_PF_01.pdf","https://ia803405.us.archive.org/22/items/EL136_L_1981_06_069_05_1_PF_01/EL136_L_1981_06_069_05_1_PF_01_djvu.txt","Gelin","Fernand","homme","1934","47","entre 40 et 49 ans","inspecteur principal PTT","non mentionné","non mentionné","politique","non mentionné","Parti communiste français","Majorité d'union de la gauche","non","Trapier","Pierre","homme","28","28","entre 20 et 29 ans","assistant social","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","Majorité d'union de la gauche","non"
"EL136_L_1981_06_069_05_1_PF_02","1981-06-14","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1981, Rhône - 69, circonscription n°05 : profession de foi de Faussurier Gérard au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","5","https://ia801802.us.archive.org/6/items/EL136_L_1981_06_069_05_1_PF_02/EL136_L_1981_06_069_05_1_PF_02_000.jpg;https://ia801802.us.archive.org/6/items/EL136_L_1981_06_069_05_1_PF_02/EL136_L_1981_06_069_05_1_PF_02_001.jpg","https://ia801802.us.archive.org/6/items/EL136_L_1981_06_069_05_1_PF_02/EL136_L_1981_06_069_05_1_PF_02.pdf","https://ia801802.us.archive.org/6/items/EL136_L_1981_06_069_05_1_PF_02/EL136_L_1981_06_069_05_1_PF_02_djvu.txt","Gérard","Faussurier","homme","28","28","entre 20 et 29 ans","comptable","non mentionné","non mentionné","non mentionné","célibataire","Parti des forces nouvelles","Union de la droite","non","Badaracchi","Adrien","homme","52","52","entre 50 et 59 ans","conducteur de travaux","non mentionné","non mentionné","non mentionné","non mentionné","Parti des forces nouvelles","Union de la droite","non"
"EL136_L_1981_06_069_05_1_PF_03","1981-06-14","Élections législatives;France;Assemblée Nationale;Ve République","Élections législatives de 1981, Rhône - 69, circonscription n°05 : profession de foi de Pierre-Bernard Cousté au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","5","https://ia801807.us.archive.org/4/items/EL136_L_1981_06_069_05_1_PF_03/EL136_L_1981_06_069_05_1_PF_03_000.jpg;https://ia801807.us.archive.org/4/items/EL136_L_1981_06_069_05_1_PF_03/EL136_L_1981_06_069_05_1_PF_03_001.jpg","https://ia801807.us.archive.org/4/items/EL136_L_1981_06_069_05_1_PF_03/EL136_L_1981_06_069_05_1_PF_03.pdf","https://ia801807.us.archive.org/4/items/EL136_L_1981_06_069_05_1_PF_03/EL136_L_1981_06_069_05_1_PF_03_djvu.txt","Cousté","Pierre-Bernard","homme","non mentionné","non mentionné","non mentionné","non mentionné","député européen","député sortant","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non","André","Simone","femme","non mentionné","non mentionné","non mentionné","non mentionné","maire-adjoint;conseiller général","non mentionné","non mentionné","mère de famille","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non"
"EL136_L_1981_06_069_05_1_PF_04","1981-06-14","Assemblée Nationale;Ve République;Élections législatives;France","Élections législatives de 1981, Rhône - 69, circonscription n°05 : profession de foi de Louis Charbon au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","5","https://ia903404.us.archive.org/3/items/EL136_L_1981_06_069_05_1_PF_04/EL136_L_1981_06_069_05_1_PF_04_000.jpg;https://ia903404.us.archive.org/3/items/EL136_L_1981_06_069_05_1_PF_04/EL136_L_1981_06_069_05_1_PF_04_001.jpg","https://ia903404.us.archive.org/3/items/EL136_L_1981_06_069_05_1_PF_04/EL136_L_1981_06_069_05_1_PF_04.pdf","https://ia903404.us.archive.org/3/items/EL136_L_1981_06_069_05_1_PF_04/EL136_L_1981_06_069_05_1_PF_04_djvu.txt","Charbon","Louis","homme","31","31","entre 30 et 39 ans","enseignant","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","Une majorité pour le Président","non","Lanéry","Renée","femme","46","46","entre 40 et 49 ans","technicienne","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","Une majorité pour le Président","non"
"EL136_L_1981_06_069_06_1_PF_01","1981-06-14","Assemblée Nationale;Ve République;Élections législatives;France","Élections législatives de 1981, Rhône - 69, circonscription n°06 : profession de foi de Marc Grosso au tour 1","législatives","1","EL136","69","Rhône","69 - Rhône","6","https://ia601809.us.archive.org/2/items/EL136_L_1981_06_069_06_1_PF_01/EL136_L_1981_06_069_06_1_PF_01_000.jpg;https://ia601809.us.archive.org/2/items/EL136_L_1981_06_069_06_1_PF_01/EL136_L_1981_06_069_06_1_PF_01_001.jpg","https://ia601809.us.archive.org/2/items/EL136_L_1981_06_069_06_1_PF_01/EL136_L_1981_06_069_06_1_PF_01.pdf","https://ia601809.us.archive.org/2/items/EL136_L_1981_06_069_06_1_PF_01/EL136_L_1981_06_069_06_1_PF_01_djvu.txt","Grosso","Marc","homme","33","33","entre 30 et 39 ans","dessinateur","non mentionné","non mentionné","non mentionné","non mentionné","Lutte ouvrière","non mentionné","non","Sautois","Nicole","femme","28","28","entre 20 et 29 ans","enseignante","non mentionné","non mentionné","non mentionné","non mentionné","Lutte ouvrière","non mentionné","non"
